etf_id,assetid,subclassid,sub_subclassid,amcid,ETF,SYMBOL,isin_code,Holding,Amount,,
192,1,3,43,8,Mirae Asset Nifty Energy ETF,ENERGY,INF769K01PR2,Reliance Industries Ltd,11.38,Large Cap,49.6
192,,,,,,,INF769K01PR2,Oil And Natural Gas Corporation Ltd,9.67,Mid Cap,10.64
192,,,,,,,INF769K01PR2,Coal India Limited,8.74,,
192,,,,,,,INF769K01PR2,NTPC Ltd,6.37,,
192,,,,,,,INF769K01PR2,Power Grid Corp Of India Ltd,5.03,,
192,,,,,,,INF769K01PR2,Suzlon Energy Ltd.,5.03,,
192,,,,,,,INF769K01PR2,GAIL (India) Ltd.,4.86,,
192,,,,,,,INF769K01PR2,CG Power and Industrial Solutions Limited,3.55,,
192,,,,,,,INF769K01PR2,Bharat Heavy Electricals Ltd.,2.87,,
192,,,,,,,INF769K01PR2,GE Vernova T&D India Limited,2.74,,
193,1,3,43,15,Motilal Oswal Nifty Energy ETF,MOENERGY,INF247L01GH7,Reliance Industries Ltd,11.38,Large Cap,49.59
193,,,,,,,INF247L01GH7,Oil And Natural Gas Corporation Ltd,9.66,Mid Cap,10.64
193,,,,,,,INF247L01GH7,Coal India Limited,8.74,,
193,,,,,,,INF247L01GH7,NTPC Ltd,6.37,,
193,,,,,,,INF247L01GH7,Power Grid Corp Of India Ltd,5.03,,
193,,,,,,,INF247L01GH7,Suzlon Energy Ltd.,5.03,,
193,,,,,,,INF247L01GH7,GAIL (India) Ltd.,4.86,,
193,,,,,,,INF247L01GH7,CG Power and Industrial Solutions Limited,3.55,,
193,,,,,,,INF247L01GH7,Bharat Heavy Electricals Ltd.,2.87,,
193,,,,,,,INF247L01GH7,GE Vernova T&D India Limited,2.74,,
194,1,3,45,6,Groww Nifty EV & New Age Automotive ETF,GROWWEV,INF666M01IH2,Mahindra & Mahindra Ltd.,8.81,Large Cap,38.53
194,,,,,,,INF666M01IH2,Maruti Suzuki India  Ltd.,8.07,Small Cap,4.75
194,,,,,,,INF666M01IH2,Sona BLW Precision Forgings Limited,4.75,Mid Cap,8.27
194,,,,,,,INF666M01IH2,Reliance Industries Ltd,4.73,,
194,,,,,,,INF666M01IH2,Samvardhana Motherson International Limited,4.57,,
194,,,,,,,INF666M01IH2,CG Power and Industrial Solutions Limited,4.44,,
194,,,,,,,INF666M01IH2,UNO Minda Limited,4.14,,
194,,,,,,,INF666M01IH2,KEI Industries Ltd.,4.13,,
194,,,,,,,INF666M01IH2,Bajaj Auto Limited,4.03,,
194,,,,,,,INF666M01IH2,Bosch Ltd,3.88,,
195,1,3,45,9,ICICI Prudential Nifty EV & New Age Automotive ETF,EVIETF,INF109K1A153,Mahindra & Mahindra Ltd.,8.8,Large Cap,38.48
195,,,,,,,INF109K1A153,Maruti Suzuki India  Ltd.,8.08,Small Cap,4.74
195,,,,,,,INF109K1A153,Sona BLW Precision Forgings Limited,4.74,Mid Cap,8.26
195,,,,,,,INF109K1A153,Reliance Industries Ltd,4.72,,
195,,,,,,,INF109K1A153,Samvardhana Motherson International Limited,4.56,,
195,,,,,,,INF109K1A153,CG Power and Industrial Solutions Limited,4.44,,
195,,,,,,,INF109K1A153,UNO Minda Limited,4.14,,
195,,,,,,,INF109K1A153,KEI Industries Ltd.,4.12,,
195,,,,,,,INF109K1A153,Bajaj Auto Limited,4.02,,
195,,,,,,,INF109K1A153,Bosch Ltd,3.86,,
196,1,3,45,8,Mirae Asset Nifty EV and New Age Automotive ETF,EVINDIA,INF769K01LQ3,Mahindra & Mahindra Ltd.,8.8,Large Cap,38.49
196,,,,,,,INF769K01LQ3,Maruti Suzuki India  Ltd.,8.08,Small Cap,4.75
196,,,,,,,INF769K01LQ3,Sona BLW Precision Forgings Limited,4.75,Mid Cap,8.26
196,,,,,,,INF769K01LQ3,Reliance Industries Ltd,4.72,,
196,,,,,,,INF769K01LQ3,Samvardhana Motherson International Limited,4.56,,
196,,,,,,,INF769K01LQ3,CG Power and Industrial Solutions Limited,4.44,,
196,,,,,,,INF769K01LQ3,UNO Minda Limited,4.14,,
196,,,,,,,INF769K01LQ3,KEI Industries Ltd.,4.12,,
196,,,,,,,INF769K01LQ3,Bajaj Auto Limited,4.02,,
196,,,,,,,INF769K01LQ3,Bosch Ltd,3.87,,
197,1,2,30,9,ICICI Prudential Nifty Financial Services Ex-BaNk ETF,FINIETF,INF109KC17L8,Bajaj Finance Limited,15.4,Large Cap,46.24
197,,,,,,,INF109KC17L8,Shriram Finance Limited,8.2,Mid Cap,17.55
197,,,,,,,INF109KC17L8,Bajaj Finserv LImited,6.85,,
197,,,,,,,INF109KC17L8,BSE Ltd.,6.32,,
197,,,,,,,INF109KC17L8,Jio Financial Services Limited,5.68,,
197,,,,,,,INF109KC17L8,SBI Life Insurance Company Limited,5.37,,
197,,,,,,,INF109KC17L8,HDFC LIFE INSURANCE COMPANY LIMITED,4.74,,
197,,,,,,,INF109KC17L8,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,4.23,,
197,,,,,,,INF109KC17L8,PB Fintech Limited,3.66,,
197,,,,,,,INF109KC17L8,Multi Commodity Exchange of India Ltd,3.34,,
198,1,2,22,24,Aditya Birla Sun Life Nifty Financial Services ETF,ABSLFINSRV,INF209KB15I8,HDFC Bank Ltd.,18.86,Large Cap,81.58
198,,,,,,,INF209KB15I8,ICICI Bank Ltd.,13.83,Mid Cap,3.28
198,,,,,,,INF209KB15I8,State Bank of India,10.16,,
198,,,,,,,INF209KB15I8,Axis Bank Ltd.,10.1,,
198,,,,,,,INF209KB15I8,Kotak Mahindra Bank Ltd.,9.87,,
198,,,,,,,INF209KB15I8,Bajaj Finance Limited,7.99,,
198,,,,,,,INF209KB15I8,Bajaj Finserv LImited,3.56,,
198,,,,,,,INF209KB15I8,Shriram Finance Limited,4.26,,
198,,,,,,,INF209KB15I8,BSE Ltd.,3.28,,
198,,,,,,,INF209KB15I8,Jio Financial Services Limited,2.95,,
199,1,2,22,8,Mirae Asset Nifty Financial Services ETF,BFSI,INF769K01HI8,HDFC Bank Ltd.,18.86,Large Cap,81.58
199,,,,,,,INF769K01HI8,ICICI Bank Ltd.,13.83,Mid Cap,3.28
199,,,,,,,INF769K01HI8,State Bank of India,10.16,,
199,,,,,,,INF769K01HI8,Axis Bank Ltd.,10.1,,
199,,,,,,,INF769K01HI8,Kotak Mahindra Bank Ltd.,9.87,,
199,,,,,,,INF769K01HI8,Bajaj Finance Limited,7.99,,
199,,,,,,,INF769K01HI8,Bajaj Finserv LImited,3.56,,
199,,,,,,,INF769K01HI8,Shriram Finance Limited,4.26,,
199,,,,,,,INF769K01HI8,BSE Ltd.,3.28,,
199,,,,,,,INF769K01HI8,Jio Financial Services Limited,2.95,,
200,1,2,31,9,ICICI Prudential Nifty FMCG ETF,FMCGIETF,INF109KC19V3,ITC Ltd,33.03,Large Cap,82.05
200,,,,,,,INF109KC19V3,Hindustan Unilever Ltd.,18.96,Mid Cap,9.64
200,,,,,,,INF109KC19V3,Nestle India Ltd.,7.83,,
200,,,,,,,INF109KC19V3,TATA CONSUMER PRODUCTS LIMITED,6.62,,
200,,,,,,,INF109KC19V3,Britannia Industries Ltd.,5.97,,
200,,,,,,,INF109KC19V3,Varun Beverages Limited,5.65,,
200,,,,,,,INF109KC19V3,Godrej Consumer Products Ltd.,3.99,,
200,,,,,,,INF109KC19V3,United Spirits Limited,3.71,,
200,,,,,,,INF109KC19V3,Marico Limited,3.29,,
200,,,,,,,INF109KC19V3,Dabur India Ltd.,2.64,,
201,1,4,64,21,HDFC Nifty Growth Sectors 15 ETF,HDFCGROWTH,INF179KC1DJ0,Infosys Ltd,14.62,Large Cap,85.48
201,,,,,,,INF179KC1DJ0,Tata Consultancy Services Ltd.,13.76,,
201,,,,,,,INF179KC1DJ0,Mahindra & Mahindra Ltd.,13.92,,
201,,,,,,,INF179KC1DJ0,Maruti Suzuki India  Ltd.,9.21,,
201,,,,,,,INF179KC1DJ0,Hindustan Unilever Ltd.,8.64,,
201,,,,,,,INF179KC1DJ0,Sun Pharmaceutical Industries Ltd.,7.65,,
201,,,,,,,INF179KC1DJ0,Titan Company Limited,7.03,,
201,,,,,,,INF179KC1DJ0,TVS Motor Company Ltd.,3.67,,
201,,,,,,,INF179KC1DJ0,Cipla Ltd.,3.57,,
201,,,,,,,INF179KC1DJ0,Divi's Laboratories Ltd.,3.41,,
202,1,2,23,24,Aditya Birla Sun Life Nifty Healthcare ETF,HEALTHY,INF209KB10C2,Sun Pharmaceutical Industries Ltd.,19.22,Large Cap,63.49
202,,,,,,,INF209KB10C2,Max Healthcare Institute Limited,8.61,Mid Cap,13.78
202,,,,,,,INF209KB10C2,Cipla Ltd.,8.58,,
202,,,,,,,INF209KB10C2,Divi's Laboratories Ltd.,8.19,,
202,,,,,,,INF209KB10C2,Dr. Reddy's Laboratories Ltd.,7.64,,
202,,,,,,,INF209KB10C2,Apollo Hospitals Enterprises Ltd.,7.38,,
202,,,,,,,INF209KB10C2,Lupin Ltd,5.02,,
202,,,,,,,INF209KB10C2,Fortis Healthcare Ltd,4.77,,
202,,,,,,,INF209KB10C2,Laurus Labs Limited,3.99,,
202,,,,,,,INF209KB10C2,Torrent Pharmaceuticals Ltd.,3.87,,
203,1,2,23,10,Axis Nifty Healthcare ETF,AXISHCETF,INF846K01Z12,Sun Pharmaceutical Industries Ltd.,19.23,Large Cap,63.53
203,,,,,,,INF846K01Z12,Max Healthcare Institute Limited,8.61,Mid Cap,13.78
203,,,,,,,INF846K01Z12,Cipla Ltd.,8.58,,
203,,,,,,,INF846K01Z12,Divi's Laboratories Ltd.,8.2,,
203,,,,,,,INF846K01Z12,Dr. Reddy's Laboratories Ltd.,7.64,,
203,,,,,,,INF846K01Z12,Apollo Hospitals Enterprises Ltd.,7.39,,
203,,,,,,,INF846K01Z12,Lupin Ltd,5.02,,
203,,,,,,,INF846K01Z12,Fortis Healthcare Ltd,4.77,,
203,,,,,,,INF846K01Z12,Laurus Labs Limited,3.99,,
203,,,,,,,INF846K01Z12,Torrent Pharmaceuticals Ltd.,3.88,,
204,1,2,23,25,DSP Nifty Healthcare ETF,HEALTHADD,INF740KA1UF4,Sun Pharmaceutical Industries Ltd.,19.2,Large Cap,63.5
204,,,,,,,INF740KA1UF4,Max Healthcare Institute Limited,8.6,Mid Cap,13.8
204,,,,,,,INF740KA1UF4,Cipla Ltd.,8.6,,
204,,,,,,,INF740KA1UF4,Divi's Laboratories Ltd.,8.2,,
204,,,,,,,INF740KA1UF4,Dr. Reddy's Laboratories Ltd.,7.6,,
204,,,,,,,INF740KA1UF4,Apollo Hospitals Enterprises Ltd.,7.4,,
204,,,,,,,INF740KA1UF4,Lupin Ltd,5,,
204,,,,,,,INF740KA1UF4,Fortis Healthcare Ltd,4.8,,
204,,,,,,,INF740KA1UF4,Laurus Labs Limited,4,,
204,,,,,,,INF740KA1UF4,Torrent Pharmaceuticals Ltd.,3.9,,
205,1,2,23,9,ICICI Prudential Nifty Healthcare ETF,HEALTHIETF,INF109KC1Q72,Sun Pharmaceutical Industries Ltd.,19.22,Large Cap,63.49
205,,,,,,,INF109KC1Q72,Max Healthcare Institute Limited,8.61,Mid Cap,13.78
205,,,,,,,INF109KC1Q72,Cipla Ltd.,8.58,,
205,,,,,,,INF109KC1Q72,Divi's Laboratories Ltd.,8.19,,
205,,,,,,,INF109KC1Q72,Dr. Reddy's Laboratories Ltd.,7.64,,
205,,,,,,,INF109KC1Q72,Apollo Hospitals Enterprises Ltd.,7.38,,
205,,,,,,,INF109KC1Q72,Lupin Ltd,5.02,,
205,,,,,,,INF109KC1Q72,Fortis Healthcare Ltd,4.77,,
205,,,,,,,INF109KC1Q72,Laurus Labs Limited,3.99,,
205,,,,,,,INF109KC1Q72,Torrent Pharmaceuticals Ltd.,3.87,,
206,1,3,46,10,Axis Nifty India Consumption ETF,AXISCETF,INF846K016C7,Bharti Airtel Ltd.,10.65,Large Cap,62.25
206,,,,,,,INF846K016C7,ITC Ltd,9.91,,
206,,,,,,,INF846K016C7,Mahindra & Mahindra Ltd.,9.32,,
206,,,,,,,INF846K016C7,Hindustan Unilever Ltd.,6.13,,
206,,,,,,,INF846K016C7,Eternal Limited,5.85,,
206,,,,,,,INF846K016C7,Maruti Suzuki India  Ltd.,5.84,,
206,,,,,,,INF846K016C7,Titan Company LImited,4.51,,
206,,,,,,,INF846K016C7,Asian Paints Ltd.,3.64,,
206,,,,,,,INF846K016C7,InterGlobe Aviation Limited,3.59,,
206,,,,,,,INF846K016C7,Bajaj Auto Limited,2.81,,
207,1,3,46,9,ICICI Prudential Nifty India Consumption ETF,CONSUMIETF,INF109KC1V42,Bharti Airtel Ltd.,10.67,Large Cap,62.3
207,,,,,,,INF109KC1V42,ITC Ltd,9.93,,
207,,,,,,,INF109KC1V42,Mahindra & Mahindra Ltd.,9.32,,
207,,,,,,,INF109KC1V42,Hindustan Unilever Ltd.,6.12,,
207,,,,,,,INF109KC1V42,Eternal Limited,5.85,,
207,,,,,,,INF109KC1V42,Maruti Suzuki India  Ltd.,5.84,,
207,,,,,,,INF109KC1V42,Titan Company LImited,4.51,,
207,,,,,,,INF109KC1V42,Asian Paints Ltd.,3.64,,
207,,,,,,,INF109KC1V42,InterGlobe Aviation Limited,3.61,,
207,,,,,,,INF109KC1V42,Bajaj Auto Limited,2.81,,
208,1,3,46,26,Kotak Nifty India Consumption ETF,CONS,INF174KA1JE5,Bharti Airtel Ltd.,10.67,Large Cap,62.29
208,,,,,,,INF174KA1JE5,ITC Ltd,9.93,,
208,,,,,,,INF174KA1JE5,Mahindra & Mahindra Ltd.,9.31,,
208,,,,,,,INF174KA1JE5,Hindustan Unilever Ltd.,6.12,,
208,,,,,,,INF174KA1JE5,Eternal Limited,5.85,,
208,,,,,,,INF174KA1JE5,Maruti Suzuki India  Ltd.,5.84,,
208,,,,,,,INF174KA1JE5,Titan Company LImited,4.51,,
208,,,,,,,INF174KA1JE5,Asian Paints Ltd.,3.64,,
208,,,,,,,INF174KA1JE5,InterGlobe Aviation Limited,3.61,,
208,,,,,,,INF174KA1JE5,Bajaj Auto Limited,2.81,,
209,1,3,46,19,Nippon India ETF Nifty India Consumption,CONSUMBEES,INF204KA1LD7,Bharti Airtel Ltd.,10.66,Large Cap,62.23
209,,,,,,,INF204KA1LD7,ITC Ltd,9.92,,
209,,,,,,,INF204KA1LD7,Mahindra & Mahindra Ltd.,9.31,,
209,,,,,,,INF204KA1LD7,Hindustan Unilever Ltd.,6.12,,
209,,,,,,,INF204KA1LD7,Eternal Limited,5.84,,
209,,,,,,,INF204KA1LD7,Maruti Suzuki India  Ltd.,5.83,,
209,,,,,,,INF204KA1LD7,Titan Company LImited,4.51,,
209,,,,,,,INF204KA1LD7,Asian Paints Ltd.,3.63,,
209,,,,,,,INF204KA1LD7,InterGlobe Aviation Limited,3.6,,
209,,,,,,,INF204KA1LD7,Bajaj Auto Limited,2.81,,
210,1,3,46,2,SBI ETF Consumption,SBIETFCON,INF200KA1X17,Bharti Airtel Ltd.,9.95,Large Cap,61.82
210,,,,,,,INF200KA1X17,ITC Ltd,9.93,,
210,,,,,,,INF200KA1X17,Mahindra & Mahindra Ltd.,9.48,,
210,,,,,,,INF200KA1X17,Maruti Suzuki India  Ltd.,6.27,,
210,,,,,,,INF200KA1X17,Hindustan Unilever Ltd.,5.88,,
210,,,,,,,INF200KA1X17,Eternal Limited,5.72,,
210,,,,,,,INF200KA1X17,Titan Company LImited,4.78,,
210,,,,,,,INF200KA1X17,Asian Paints Ltd.,3.58,,
210,,,,,,,INF200KA1X17,InterGlobe Aviation Limited,3.27,,
210,,,,,,,INF200KA1X17,Bajaj Auto Limited,2.96,,
211,1,3,41,6,Groww Nifty India Defence ETF,GROWWDEFNC,INF666M01IO8,Bharat Electronics Ltd.,20.63,Large Cap,58.22
211,,,,,,,INF666M01IO8,Hindustan Aeronautics Limited,19.21,Mid Cap,23.13
211,,,,,,,INF666M01IO8,Bharat Forge Ltd,13.34,Small Cap,8.68
211,,,,,,,INF666M01IO8,Solar Industries India Ltd,11.28,,
211,,,,,,,INF666M01IO8,Mazagon Dock Shipbuilders Limited,7.1,,
211,,,,,,,INF666M01IO8,Cochin Shipyard Limited,4.92,,
211,,,,,,,INF666M01IO8,Bharat Dynamics Limited,4.87,,
211,,,,,,,INF666M01IO8,Data Patterns (India) Limited,3.07,,
211,,,,,,,INF666M01IO8,Garden Reach Shipbuilders & Engineers Limited,2.86,,
211,,,,,,,INF666M01IO8,Astra Microwave Products Ltd.,2.75,,
212,1,3,41,15,Motilal Oswal Nifty India Defence ETF,MODEFENCE,INF247L01DJ0,Bharat Electronics Ltd.,20.62,Large Cap,58.21
212,,,,,,,INF247L01DJ0,Hindustan Aeronautics Limited,19.21,Mid Cap,23.12
212,,,,,,,INF247L01DJ0,Bharat Forge Ltd,13.33,Small Cap,8.67
212,,,,,,,INF247L01DJ0,Solar Industries India Ltd,11.28,,
212,,,,,,,INF247L01DJ0,Mazagon Dock Shipbuilders Limited,7.1,,
212,,,,,,,INF247L01DJ0,Cochin Shipyard Limited,4.92,,
212,,,,,,,INF247L01DJ0,Bharat Dynamics Limited,4.87,,
212,,,,,,,INF247L01DJ0,Data Patterns (India) Limited,3.07,,
212,,,,,,,INF247L01DJ0,Garden Reach Shipbuilders & Engineers Limited,2.85,,
212,,,,,,,INF247L01DJ0,Astra Microwave Products Ltd.,2.75,,
213,1,3,42,12,Tata Nifty India Digital Exchange Traded Fund,TNIDETF,INF277KA1364,HCL Technologies Ltd,8.12,Large Cap,46.59
213,,,,,,,INF277KA1364,Bharti Airtel Ltd.,7.73,Mid Cap,17.46
213,,,,,,,INF277KA1364,Tata Consultancy Services Ltd.,7.55,,
213,,,,,,,INF277KA1364,Infosys Ltd,7.48,,
213,,,,,,,INF277KA1364,PB Fintech Limited,6.63,,
213,,,,,,,INF277KA1364,Eternal Limited,6.43,,
213,,,,,,,INF277KA1364,Info Edge(India) Ltd.,5.59,,
213,,,,,,,INF277KA1364,Tech Mahindra Limited,5.34,,
213,,,,,,,INF277KA1364,One 97 Communications Limited,5.24,,
213,,,,,,,INF277KA1364,Wipro  Ltd.,3.94,,
214,1,3,49,6,Groww Nifty India Internet ETF,GROWWNET,INF666M01LI4,Eternal Limited,17.88,Large Cap,17.88
214,,,,,,,INF666M01LI4,PB Fintech Limited,14.84,Mid Cap,64.26
214,,,,,,,INF666M01LI4,Info Edge(India) Ltd.,12.5,Small Cap,7.34
214,,,,,,,INF666M01LI4,One 97 Communications Limited,11.74,,
214,,,,,,,INF666M01LI4,FSN E-Commerce Ventures Limited,8.82,,
214,,,,,,,INF666M01LI4,SWIGGY LIMITED,7.77,,
214,,,,,,,INF666M01LI4,Indian Railway Catering & Tourism Corporation Ltd,5.01,,
214,,,,,,,INF666M01LI4,ANGEL ONE LIMITED,4.21,,
214,,,,,,,INF666M01LI4,Motilal Oswal Financial Services Limited,3.58,,
214,,,,,,,INF666M01LI4,CarTrade Tech Limited,3.13,,
215,1,3,49,8,Mirae Asset Nifty India Internet ETF,INTERNET,INF769K01PB6,Eternal Limited,17.91,Large Cap,17.91
215,,,,,,,INF769K01PB6,PB Fintech Limited,14.86,Mid Cap,64.39
215,,,,,,,INF769K01PB6,Info Edge(India) Ltd.,12.53,Small Cap,7.35
215,,,,,,,INF769K01PB6,One 97 Communications Limited,11.76,,
215,,,,,,,INF769K01PB6,FSN E-Commerce Ventures Limited,8.84,,
215,,,,,,,INF769K01PB6,SWIGGY LIMITED,7.79,,
215,,,,,,,INF769K01PB6,Indian Railway Catering & Tourism Corporation Ltd,5.02,,
215,,,,,,,INF769K01PB6,ANGEL ONE LIMITED,4.21,,
215,,,,,,,INF769K01PB6,Motilal Oswal Financial Services Limited,3.59,,
215,,,,,,,INF769K01PB6,CarTrade Tech Limited,3.14,,
216,1,3,50,8,Mirae Asset Nifty India Manufacturing ETF,MAKEINDIA,INF769K01IB1,Mahindra & Mahindra Ltd.,5.69,Large Cap,39.6
216,,,,,,,INF769K01IB1,Reliance Industries Ltd,5.3,,
216,,,,,,,INF769K01IB1,Maruti Suzuki India  Ltd.,5.13,,
216,,,,,,,INF769K01IB1,Sun Pharmaceutical Industries Ltd.,4.86,,
216,,,,,,,INF769K01IB1,TATA STEEL LIMITED,3.69,,
216,,,,,,,INF769K01IB1,Bharat Electronics Ltd.,3.68,,
216,,,,,,,INF769K01IB1,Hindalco Industries Ltd.,3.11,,
216,,,,,,,INF769K01IB1,JSW Steel Limited,2.89,,
216,,,,,,,INF769K01IB1,Vedanta Limited,2.67,,
216,,,,,,,INF769K01IB1,Bajaj Auto Limited,2.58,,
217,1,3,50,15,Motilal Oswal Nifty India Manufacturing ETF,MOMGF,INF247L01FK3,Mahindra & Mahindra Ltd.,5.67,Large Cap,39.52
217,,,,,,,INF247L01FK3,Reliance Industries Ltd,5.29,,
217,,,,,,,INF247L01FK3,Maruti Suzuki India  Ltd.,5.11,,
217,,,,,,,INF247L01FK3,Sun Pharmaceutical Industries Ltd.,4.84,,
217,,,,,,,INF247L01FK3,TATA STEEL LIMITED,3.69,,
217,,,,,,,INF247L01FK3,Bharat Electronics Ltd.,3.67,,
217,,,,,,,INF247L01FK3,Hindalco Industries Ltd.,3.11,,
217,,,,,,,INF247L01FK3,JSW Steel Limited,2.88,,
217,,,,,,,INF247L01FK3,Vedanta Limited,2.67,,
217,,,,,,,INF247L01FK3,Bajaj Auto Limited,2.59,,
218,1,3,50,19,Nippon India Nifty India Manufacturing ETF,MANUFGBEES,INF204KC1GH6,Mahindra & Mahindra Ltd.,5.06,Large Cap,39.11
218,,,,,,,INF204KC1GH6,Reliance Industries Ltd,4.98,,
218,,,,,,,INF204KC1GH6,Maruti Suzuki India  Ltd.,4.98,,
218,,,,,,,INF204KC1GH6,Sun Pharmaceutical Industries Ltd.,4.83,,
218,,,,,,,INF204KC1GH6,TATA STEEL LIMITED,3.95,,
218,,,,,,,INF204KC1GH6,Bharat Electronics Ltd.,3.63,,
218,,,,,,,INF204KC1GH6,Hindalco Industries Ltd.,3.4,,
218,,,,,,,INF204KC1GH6,JSW Steel Limited,2.9,,
218,,,,,,,INF204KC1GH6,Vedanta Limited,2.72,,
218,,,,,,,INF204KC1GH6,Bajaj Auto Limited,2.66,,
219,1,3,52,8,Mirae Asset Nifty India New Age Consumption ETF,CONSUMER,INF769K01NS5,Mahindra & Mahindra Ltd.,5.12,Large Cap,42.78
219,,,,,,,INF769K01NS5,Titan Company LImited,5.08,,
219,,,,,,,INF769K01NS5,Maruti Suzuki India  Ltd.,5.03,,
219,,,,,,,INF769K01NS5,Bharti Airtel Ltd.,5,,
219,,,,,,,INF769K01NS5,Eternal Limited,4.94,,
219,,,,,,,INF769K01NS5,InterGlobe Aviation Limited,4.85,,
219,,,,,,,INF769K01NS5,Trent Ltd ,3.63,,
219,,,,,,,INF769K01NS5,Bajaj Auto Limited,3.24,,
219,,,,,,,INF769K01NS5,Eicher Motors Ltd.,3.15,,
219,,,,,,,INF769K01NS5,TVS Motor Company Ltd.,2.74,,
220,1,3,55,6,Groww Nifty India Railways PSU ETF,GROWWRAIL,INF666M01JJ6,Indian Railway Finance Corporation,18.52,Large Cap,34.85
220,,,,,,,INF666M01JJ6,Indian Railway Catering & Tourism Corporation Ltd,18.26,Mid Cap,50.01
220,,,,,,,INF666M01JJ6,Rail Vikas Nigam Limited,16.22,Small Cap,10.03
220,,,,,,,INF666M01JJ6,Container Corporation Of India Ltd.,15.53,,
220,,,,,,,INF666M01JJ6,NTPC Ltd,6.37,,
220,,,,,,,INF666M01JJ6,Bharat Electronics Ltd.,6.07,,
220,,,,,,,INF666M01JJ6,IRCON International Ltd,4.62,,
220,,,,,,,INF666M01JJ6,Oil And Natural Gas Corporation Ltd,3.89,,
220,,,,,,,INF666M01JJ6,RITES Limited,2.8,,
220,,,,,,,INF666M01JJ6,RailTel Corporation of India Limited,2.61,,
221,1,3,56,15,Motilal Oswal Nifty India Tourism ETF,MOTOUR,INF247L01FP2,Indian Hotels Co. Ltd,19.97,Large Cap,39.9
221,,,,,,,INF247L01FP2,InterGlobe Aviation Limited,19.93,Mid Cap,39.41
221,,,,,,,INF247L01FP2,GMR Airports Limited,14.95,Small Cap,11.04
221,,,,,,,INF247L01FP2,Jubilant Foodworks Limited,8.78,,
221,,,,,,,INF247L01FP2,Indian Railway Catering & Tourism Corporation Ltd,8.29,,
221,,,,,,,INF247L01FP2,ITC Hotels Limited,7.39,,
221,,,,,,,INF247L01FP2,Lemon Tree Hotels Limited,3.18,,
221,,,,,,,INF247L01FP2,EIH Ltd,2.93,,
221,,,,,,,INF247L01FP2,Chalet Hotels Limited,2.49,,
221,,,,,,,INF247L01FP2,Sapphire Foods India Limited,2.44,,
222,1,3,48,9,ICICI Prudential Nifty Infrastructure ETF,INFRAIETF,INF109KC16E5,Reliance Industries Ltd,21.5,Large Cap,71.9
222,,,,,,,INF109KC16E5,Bharti Airtel Ltd.,15.19,,
222,,,,,,,INF109KC16E5,Larsen & Toubro Ltd,12.67,,
222,,,,,,,INF109KC16E5,NTPC Ltd,4.23,,
222,,,,,,,INF109KC16E5,Ultratech Cement Ltd,3.78,,
222,,,,,,,INF109KC16E5,Power Grid Corp Of India Ltd,3.24,,
222,,,,,,,INF109KC16E5,InterGlobe Aviation Limited,3.1,,
222,,,,,,,INF109KC16E5,Grasim Industries Ltd,2.93,,
222,,,,,,,INF109KC16E5,Adani Ports and Special Economic Zone Ltd,2.75,,
222,,,,,,,INF109KC16E5,Oil And Natural Gas Corporation Ltd,2.51,,
223,1,3,48,19,Nippon India ETF Nifty Infrastructure BeES,INFRABEES,INF732E01268,Reliance Industries Ltd,20.01,Large Cap,71.44
223,,,,,,,INF732E01268,Bharti Airtel Ltd.,15.89,,
223,,,,,,,INF732E01268,Larsen & Toubro Ltd,12.98,,
223,,,,,,,INF732E01268,NTPC Ltd,4.23,,
223,,,,,,,INF732E01268,Ultratech Cement Ltd,3.78,,
223,,,,,,,INF732E01268,Power Grid Corp Of India Ltd,3.24,,
223,,,,,,,INF732E01268,InterGlobe Aviation Limited,3.1,,
223,,,,,,,INF732E01268,Grasim Industries Ltd,2.93,,
223,,,,,,,INF732E01268,Adani Ports and Special Economic Zone Ltd,2.75,,
223,,,,,,,INF732E01268,Oil And Natural Gas Corporation Ltd,2.53,,
224,1,2,24,24,Aditya Birla Sun Life Nifty IT ETF,TECH,INF209KB11D8,Infosys Ltd,28.4,Large Cap,82.58
224,,,,,,,INF209KB11D8,Tata Consultancy Services Ltd.,21.39,Mid Cap,17.42
224,,,,,,,INF209KB11D8,HCL Technologies Ltd,11.49,,
224,,,,,,,INF209KB11D8,Tech Mahindra Limited,9.16,,
224,,,,,,,INF209KB11D8,Wipro  Ltd.,6.77,,
224,,,,,,,INF209KB11D8,Persistent Systems Limited,6.48,,
224,,,,,,,INF209KB11D8,COFORGE LIMITED,6.07,,
224,,,,,,,INF209KB11D8,LTIMindtree Limited,5.37,,
224,,,,,,,INF209KB11D8,Mphasis Limited,3.04,,
224,,,,,,,INF209KB11D8,Oracle Financial Services Software Limited,1.83,,
225,1,2,24,10,Axis Nifty IT ETF,AXISTECETF,INF846K01Y96,Infosys Ltd,28.4,Large Cap,82.55
225,,,,,,,INF846K01Y96,Tata Consultancy Services Ltd.,21.39,Mid Cap,17.36
225,,,,,,,INF846K01Y96,HCL Technologies Ltd,11.49,,
225,,,,,,,INF846K01Y96,Tech Mahindra Limited,9.16,,
225,,,,,,,INF846K01Y96,Wipro  Ltd.,6.77,,
225,,,,,,,INF846K01Y96,Persistent Systems Limited,6.48,,
225,,,,,,,INF846K01Y96,COFORGE LIMITED,6.04,,
